functionality,case_id,test_case,label_gold,target_ident,direction,focus_words,focus_lemma,ref_case_id,ref_templ_id,templ_id,case_templ
threat_dir_h,585,I am going to shoot the next black person I see. ,hateful,black people,general,shoot,shoot,,,84,I am going to shoot the next [IDENTITY_S] I see.
threat_dir_h,586,I am going to shoot the next disabled person I see. ,hateful,disabled people,general,shoot,shoot,,,84,I am going to shoot the next [IDENTITY_S] I see.
threat_dir_h,587,I am going to shoot the next Muslim I see. ,hateful,Muslims,general,shoot,shoot,,,84,I am going to shoot the next [IDENTITY_S] I see.
threat_dir_h,588,I am going to shoot the next immigrant I see. ,hateful,immigrants,general,shoot,shoot,,,84,I am going to shoot the next [IDENTITY_S] I see.
threat_dir_h,589,I am going to make those women suffer. ,hateful,women,directed,make ... suffer,make sb. suffer,,,85,I am going to make those [IDENTITY_P] suffer.
threat_dir_h,590,I am going to make those trans people suffer. ,hateful,trans people,directed,make ... suffer,make sb. suffer,,,85,I am going to make those [IDENTITY_P] suffer.
threat_dir_h,591,I am going to make those gay people suffer. ,hateful,gay people,directed,make ... suffer,make sb. suffer,,,85,I am going to make those [IDENTITY_P] suffer.
threat_dir_h,592,I am going to make those black people suffer. ,hateful,black people,directed,make ... suffer,make sb. suffer,,,85,I am going to make those [IDENTITY_P] suffer.
threat_dir_h,593,I am going to make those disabled people suffer. ,hateful,disabled people,directed,make ... suffer,make sb. suffer,,,85,I am going to make those [IDENTITY_P] suffer.
threat_dir_h,594,I am going to make those Muslims suffer. ,hateful,Muslims,directed,make ... suffer,make sb. suffer,,,85,I am going to make those [IDENTITY_P] suffer.
threat_dir_h,595,I am going to make those immigrants suffer. ,hateful,immigrants,directed,make ... suffer,make sb. suffer,,,85,I am going to make those [IDENTITY_P] suffer.
threat_dir_h,596,I'm going to stab a woman tomorrow. ,hateful,women,general,stab,stab,,,86,I'm going to stab a [IDENTITY_S] tomorrow.
threat_dir_h,597,I'm going to stab a trans person tomorrow. ,hateful,trans people,general,stab,stab,,,86,I'm going to stab a [IDENTITY_S] tomorrow.
threat_dir_h,598,I'm going to stab a gay person tomorrow. ,hateful,gay people,general,stab,stab,,,86,I'm going to stab a [IDENTITY_S] tomorrow.
threat_dir_h,599,I'm going to stab a black person tomorrow. ,hateful,black people,general,stab,stab,,,86,I'm going to stab a [IDENTITY_S] tomorrow.
threat_dir_h,600,I'm going to stab a disabled person tomorrow. ,hateful,disabled people,general,stab,stab,,,86,I'm going to stab a [IDENTITY_S] tomorrow.
threat_dir_h,601,I'm going to stab a Muslim tomorrow. ,hateful,Muslims,general,stab,stab,,,86,I'm going to stab a [IDENTITY_S] tomorrow.
threat_dir_h,602,I'm going to stab an immigrant tomorrow. ,hateful,immigrants,general,stab,stab,,,86,I'm going to stab a [IDENTITY_S] tomorrow.
threat_dir_h,603,I'll have to rape a woman today. ,hateful,women,general,rape,rape,,,87,I'll have to rape a [IDENTITY_S] today.
threat_dir_h,604,I'll have to rape a trans person today. ,hateful,trans people,general,rape,rape,,,87,I'll have to rape a [IDENTITY_S] today.
threat_dir_h,605,I'll have to rape a gay person today. ,hateful,gay people,general,rape,rape,,,87,I'll have to rape a [IDENTITY_S] today.
threat_dir_h,606,I'll have to rape a black person today. ,hateful,black people,general,rape,rape,,,87,I'll have to rape a [IDENTITY_S] today.
threat_dir_h,607,I'll have to rape a disabled person today. ,hateful,disabled people,general,rape,rape,,,87,I'll have to rape a [IDENTITY_S] today.
threat_dir_h,608,I'll have to rape a Muslim today. ,hateful,Muslims,general,rape,rape,,,87,I'll have to rape a [IDENTITY_S] today.
threat_dir_h,609,I'll have to rape an immigrant today. ,hateful,immigrants,general,rape,rape,,,87,I'll have to rape a [IDENTITY_S] today.
threat_dir_h,610,I will hurt you and any other women like you. ,hateful,women,directed,hurt,hurt,,,88,I will hurt you and any other [IDENTITY_P] like you.
threat_dir_h,611,I will hurt you and any other trans people like you. ,hateful,trans people,directed,hurt,hurt,,,88,I will hurt you and any other [IDENTITY_P] like you.
threat_dir_h,612,I will hurt you and any other gay people like you. ,hateful,gay people,directed,hurt,hurt,,,88,I will hurt you and any other [IDENTITY_P] like you.
threat_dir_h,613,I will hurt you and any other black people like you. ,hateful,black people,directed,hurt,hurt,,,88,I will hurt you and any other [IDENTITY_P] like you.
threat_dir_h,614,I will hurt you and any other disabled people like you. ,hateful,disabled people,directed,hurt,hurt,,,88,I will hurt you and any other [IDENTITY_P] like you.
threat_dir_h,615,I will hurt you and any other Muslims like you. ,hateful,Muslims,directed,hurt,hurt,,,88,I will hurt you and any other [IDENTITY_P] like you.
threat_dir_h,616,I will hurt you and any other immigrants like you. ,hateful,immigrants,directed,hurt,hurt,,,88,I will hurt you and any other [IDENTITY_P] like you.
threat_dir_h,617,I will cut their female throats. ,hateful,women,directed,cut ... throats,cut sb. throat,,,89,I will cut their [IDENTITY_A] throats.
threat_dir_h,618,I will cut their trans throats. ,hateful,trans people,directed,cut ... throats,cut sb. throat,,,89,I will cut their [IDENTITY_A] throats.
threat_dir_h,619,I will cut their gay throats. ,hateful,gay people,directed,cut ... throats,cut sb. throat,,,89,I will cut their [IDENTITY_A] throats.
threat_dir_h,620,I will cut their black throats. ,hateful,black people,directed,cut ... throats,cut sb. throat,,,89,I will cut their [IDENTITY_A] throats.
threat_dir_h,621,I will cut their disabled throats. ,hateful,disabled people,directed,cut ... throats,cut sb. throat,,,89,I will cut their [IDENTITY_A] throats.
threat_dir_h,622,I will cut their Muslim throats. ,hateful,Muslims,directed,cut ... throats,cut sb. throat,,,89,I will cut their [IDENTITY_A] throats.
threat_dir_h,623,I will cut their immigrant throats. ,hateful,immigrants,directed,cut ... throats,cut sb. throat,,,89,I will cut their [IDENTITY_A] throats.
threat_dir_h,631,I'll snap that female neck of yours. ,hateful,women,directed,snap ... neck,snap sb. neck,,,91,I'll snap that [IDENTITY_A] neck of yours.
threat_dir_h,632,I'll snap that trans neck of yours. ,hateful,trans people,directed,snap ... neck,snap sb. neck,,,91,I'll snap that [IDENTITY_A] neck of yours.
threat_dir_h,633,I'll snap that gay neck of yours. ,hateful,gay people,directed,snap ... neck,snap sb. neck,,,91,I'll snap that [IDENTITY_A] neck of yours.
threat_dir_h,634,I'll snap that black neck of yours. ,hateful,black people,directed,snap ... neck,snap sb. neck,,,91,I'll snap that [IDENTITY_A] neck of yours.
threat_dir_h,635,I'll snap that disabled neck of yours. ,hateful,disabled people,directed,snap ... neck,snap sb. neck,,,91,I'll snap that [IDENTITY_A] neck of yours.
threat_dir_h,636,I'll snap that Muslim neck of yours. ,hateful,Muslims,directed,snap ... neck,snap sb. neck,,,91,I'll snap that [IDENTITY_A] neck of yours.
threat_dir_h,637,I'll snap that immigrant neck of yours. ,hateful,immigrants,directed,snap ... neck,snap sb. neck,,,91,I'll snap that [IDENTITY_A] neck of yours.
threat_dir_h,638,We will keep attacking you women until you are gone. ,hateful,women,directed,attacking,attack,,,92,We will keep attacking you [IDENTITY_P] until you are gone.
threat_dir_h,639,We will keep attacking you trans people until you are gone. ,hateful,trans people,directed,attacking,attack,,,92,We will keep attacking you [IDENTITY_P] until you are gone.
threat_dir_h,640,We will keep attacking you gay people until you are gone. ,hateful,gay people,directed,attacking,attack,,,92,We will keep attacking you [IDENTITY_P] until you are gone.
threat_dir_h,641,We will keep attacking you black people until you are gone. ,hateful,black people,directed,attacking,attack,,,92,We will keep attacking you [IDENTITY_P] until you are gone.
threat_dir_h,642,We will keep attacking you disabled people until you are gone. ,hateful,disabled people,directed,attacking,attack,,,92,We will keep attacking you [IDENTITY_P] until you are gone.
threat_dir_h,643,We will keep attacking you Muslims until you are gone. ,hateful,Muslims,directed,attacking,attack,,,92,We will keep attacking you [IDENTITY_P] until you are gone.
threat_dir_h,644,We will keep attacking you immigrants until you are gone. ,hateful,immigrants,directed,attacking,attack,,,92,We will keep attacking you [IDENTITY_P] until you are gone.
threat_dir_h,645,We'll torture these women without mercy. ,hateful,women,directed,torture,torture,,,93,We'll torture these [IDENTITY_P] without mercy.
threat_dir_h,646,We'll torture these trans people without mercy. ,hateful,trans people,directed,torture,torture,,,93,We'll torture these [IDENTITY_P] without mercy.
threat_dir_h,647,We'll torture these gay people without mercy. ,hateful,gay people,directed,torture,torture,,,93,We'll torture these [IDENTITY_P] without mercy.
threat_dir_h,648,We'll torture these black people without mercy. ,hateful,black people,directed,torture,torture,,,93,We'll torture these [IDENTITY_P] without mercy.
threat_dir_h,649,We'll torture these disabled people without mercy. ,hateful,disabled people,directed,torture,torture,,,93,We'll torture these [IDENTITY_P] without mercy.
threat_dir_h,650,We'll torture these Muslims without mercy. ,hateful,Muslims,directed,torture,torture,,,93,We'll torture these [IDENTITY_P] without mercy.
threat_dir_h,651,We'll torture these immigrants without mercy. ,hateful,immigrants,directed,torture,torture,,,93,We'll torture these [IDENTITY_P] without mercy.
threat_dir_h,652,We are going to put an end to all women. ,hateful,women,general,put an end to,put an end to,,,94,We are going to put an end to all [IDENTITY_P].
threat_dir_h,653,We are going to put an end to all trans people. ,hateful,trans people,general,put an end to,put an end to,,,94,We are going to put an end to all [IDENTITY_P].
threat_dir_h,654,We are going to put an end to all gay people. ,hateful,gay people,general,put an end to,put an end to,,,94,We are going to put an end to all [IDENTITY_P].
threat_dir_h,655,We are going to put an end to all black people. ,hateful,black people,general,put an end to,put an end to,,,94,We are going to put an end to all [IDENTITY_P].
threat_dir_h,656,We are going to put an end to all disabled people. ,hateful,disabled people,general,put an end to,put an end to,,,94,We are going to put an end to all [IDENTITY_P].
threat_dir_h,657,We are going to put an end to all Muslims. ,hateful,Muslims,general,put an end to,put an end to,,,94,We are going to put an end to all [IDENTITY_P].
threat_dir_h,658,We are going to put an end to all immigrants. ,hateful,immigrants,general,put an end to,put an end to,,,94,We are going to put an end to all [IDENTITY_P].
threat_dir_h,659,Let's get rid of women once and for all. ,hateful,women,general,get rid of,get rid of,,,95,Let's get rid of [IDENTITY_P] once and for all.
threat_dir_h,660,Let's get rid of trans people once and for all. ,hateful,trans people,general,get rid of,get rid of,,,95,Let's get rid of [IDENTITY_P] once and for all.
threat_dir_h,661,Let's get rid of gay people once and for all. ,hateful,gay people,general,get rid of,get rid of,,,95,Let's get rid of [IDENTITY_P] once and for all.
threat_dir_h,662,Let's get rid of black people once and for all. ,hateful,black people,general,get rid of,get rid of,,,95,Let's get rid of [IDENTITY_P] once and for all.
threat_dir_h,663,Let's get rid of disabled people once and for all. ,hateful,disabled people,general,get rid of,get rid of,,,95,Let's get rid of [IDENTITY_P] once and for all.
threat_dir_h,664,Let's get rid of Muslims once and for all. ,hateful,Muslims,general,get rid of,get rid of,,,95,Let's get rid of [IDENTITY_P] once and for all.
threat_dir_h,665,Let's get rid of immigrants once and for all. ,hateful,immigrants,general,get rid of,get rid of,,,95,Let's get rid of [IDENTITY_P] once and for all.
threat_dir_h,666,Let's just eradicate those women. ,hateful,women,directed,eradicate,eradicate,,,96,Let's just eradicate those [IDENTITY_P].
threat_dir_h,667,Let's just eradicate those trans people. ,hateful,trans people,directed,eradicate,eradicate,,,96,Let's just eradicate those [IDENTITY_P].
threat_dir_h,668,Let's just eradicate those gay people. ,hateful,gay people,directed,eradicate,eradicate,,,96,Let's just eradicate those [IDENTITY_P].
threat_dir_h,669,Let's just eradicate those black people. ,hateful,black people,directed,eradicate,eradicate,,,96,Let's just eradicate those [IDENTITY_P].
threat_dir_h,670,Let's just eradicate those disabled people. ,hateful,disabled people,directed,eradicate,eradicate,,,96,Let's just eradicate those [IDENTITY_P].
threat_dir_h,671,Let's just eradicate those Muslims. ,hateful,Muslims,directed,eradicate,eradicate,,,96,Let's just eradicate those [IDENTITY_P].
threat_dir_h,672,Let's just eradicate those immigrants. ,hateful,immigrants,directed,eradicate,eradicate,,,96,Let's just eradicate those [IDENTITY_P].
threat_dir_h,673,Execution is the only solution for those women. ,hateful,women,directed,execution,execution,,,97,Execution is the only solution for those [IDENTITY_P].
threat_dir_h,674,Execution is the only solution for those trans people. ,hateful,trans people,directed,execution,execution,,,97,Execution is the only solution for those [IDENTITY_P].
threat_dir_h,675,Execution is the only solution for those gay people. ,hateful,gay people,directed,execution,execution,,,97,Execution is the only solution for those [IDENTITY_P].
threat_dir_h,676,Execution is the only solution for those black people. ,hateful,black people,directed,execution,execution,,,97,Execution is the only solution for those [IDENTITY_P].
threat_dir_h,677,Execution is the only solution for those disabled people. ,hateful,disabled people,directed,execution,execution,,,97,Execution is the only solution for those [IDENTITY_P].
threat_dir_h,678,Execution is the only solution for those Muslims. ,hateful,Muslims,directed,execution,execution,,,97,Execution is the only solution for those [IDENTITY_P].
threat_dir_h,679,Execution is the only solution for those immigrants. ,hateful,immigrants,directed,execution,execution,,,97,Execution is the only solution for those [IDENTITY_P].
threat_dir_h,680,Death to all women. ,hateful,women,general,death,death,,,98,Death to all [IDENTITY_P].
threat_dir_h,681,Death to all trans people. ,hateful,trans people,general,death,death,,,98,Death to all [IDENTITY_P].
threat_dir_h,682,Death to all gay people. ,hateful,gay people,general,death,death,,,98,Death to all [IDENTITY_P].
threat_dir_h,683,Death to all black people. ,hateful,black people,general,death,death,,,98,Death to all [IDENTITY_P].
threat_dir_h,684,Death to all disabled people. ,hateful,disabled people,general,death,death,,,98,Death to all [IDENTITY_P].
threat_dir_h,685,Death to all Muslims. ,hateful,Muslims,general,death,death,,,98,Death to all [IDENTITY_P].
threat_dir_h,686,Death to all immigrants. ,hateful,immigrants,general,death,death,,,98,Death to all [IDENTITY_P].
threat_dir_h,687,I'll slaughter any woman like you. ,hateful,women,directed,slaughter,slaughter,,,99,I'll slaughter any [IDENTITY_S] like you.
threat_dir_h,688,I'll slaughter any trans person like you. ,hateful,trans people,directed,slaughter,slaughter,,,99,I'll slaughter any [IDENTITY_S] like you.
threat_dir_h,689,I'll slaughter any gay person like you. ,hateful,gay people,directed,slaughter,slaughter,,,99,I'll slaughter any [IDENTITY_S] like you.
threat_dir_h,690,I'll slaughter any black person like you. ,hateful,black people,directed,slaughter,slaughter,,,99,I'll slaughter any [IDENTITY_S] like you.
threat_dir_h,691,I'll slaughter any disabled person like you. ,hateful,disabled people,directed,slaughter,slaughter,,,99,I'll slaughter any [IDENTITY_S] like you.
threat_dir_h,692,I'll slaughter any Muslim like you. ,hateful,Muslims,directed,slaughter,slaughter,,,99,I'll slaughter any [IDENTITY_S] like you.
threat_dir_h,693,I'll slaughter any immigrant like you. ,hateful,immigrants,directed,slaughter,slaughter,,,99,I'll slaughter any [IDENTITY_S] like you.
threat_dir_h,694,That woman will die a horrible death at my hands. ,hateful,women,directed,die ... death,"die, death",,,100,That [IDENTITY_S] will die a horrible death at my hands.
threat_dir_h,695,That trans person will die a horrible death at my hands. ,hateful,trans people,directed,die ... death,"die, death",,,100,That [IDENTITY_S] will die a horrible death at my hands.
threat_dir_h,696,That gay person will die a horrible death at my hands. ,hateful,gay people,directed,die ... death,"die, death",,,100,That [IDENTITY_S] will die a horrible death at my hands.
threat_dir_h,697,That black person will die a horrible death at my hands. ,hateful,black people,directed,die ... death,"die, death",,,100,That [IDENTITY_S] will die a horrible death at my hands.
threat_dir_h,698,That disabled person will die a horrible death at my hands. ,hateful,disabled people,directed,die ... death,"die, death",,,100,That [IDENTITY_S] will die a horrible death at my hands.
threat_dir_h,699,That Muslim will die a horrible death at my hands. ,hateful,Muslims,directed,die ... death,"die, death",,,100,That [IDENTITY_S] will die a horrible death at my hands.
threat_dir_h,700,That immigrant will die a horrible death at my hands. ,hateful,immigrants,directed,die ... death,"die, death",,,100,That [IDENTITY_S] will die a horrible death at my hands.
threat_norm_h,701,Women should all be killed. ,hateful,women,general,kill,kill,,,101,[IDENTITY_P] should all be killed.
threat_norm_h,702,Trans people should all be killed. ,hateful,trans people,general,kill,kill,,,101,[IDENTITY_P] should all be killed.
threat_norm_h,703,Gay people should all be killed. ,hateful,gay people,general,kill,kill,,,101,[IDENTITY_P] should all be killed.
threat_norm_h,704,Black people should all be killed. ,hateful,black people,general,kill,kill,,,101,[IDENTITY_P] should all be killed.
threat_norm_h,705,Disabled people should all be killed. ,hateful,disabled people,general,kill,kill,,,101,[IDENTITY_P] should all be killed.
threat_norm_h,706,Muslims should all be killed. ,hateful,Muslims,general,kill,kill,,,101,[IDENTITY_P] should all be killed.
threat_norm_h,707,Immigrants should all be killed. ,hateful,immigrants,general,kill,kill,,,101,[IDENTITY_P] should all be killed.
threat_norm_h,708,Women like you deserve to die. ,hateful,women,directed,die,"die, death",,,102,[IDENTITY_P] like you deserve to die.
threat_norm_h,709,Trans people like you deserve to die. ,hateful,trans people,directed,die,"die, death",,,102,[IDENTITY_P] like you deserve to die.
threat_norm_h,710,Gay people like you deserve to die. ,hateful,gay people,directed,die,"die, death",,,102,[IDENTITY_P] like you deserve to die.
threat_norm_h,711,Black people like you deserve to die. ,hateful,black people,directed,die,"die, death",,,102,[IDENTITY_P] like you deserve to die.
threat_norm_h,712,Disabled people like you deserve to die. ,hateful,disabled people,directed,die,"die, death",,,102,[IDENTITY_P] like you deserve to die.
threat_norm_h,713,Muslims like you deserve to die. ,hateful,Muslims,directed,die,"die, death",,,102,[IDENTITY_P] like you deserve to die.
threat_norm_h,714,Immigrants like you deserve to die. ,hateful,immigrants,directed,die,"die, death",,,102,[IDENTITY_P] like you deserve to die.
threat_norm_h,715,I would love to see those women suffer. ,hateful,women,directed,suffer,suffer,,,103,I would love to see those [IDENTITY_P] suffer.
threat_norm_h,716,I would love to see those trans people suffer. ,hateful,trans people,directed,suffer,suffer,,,103,I would love to see those [IDENTITY_P] suffer.
threat_norm_h,717,I would love to see those gay people suffer. ,hateful,gay people,directed,suffer,suffer,,,103,I would love to see those [IDENTITY_P] suffer.
threat_norm_h,718,I would love to see those black people suffer. ,hateful,black people,directed,suffer,suffer,,,103,I would love to see those [IDENTITY_P] suffer.
threat_norm_h,719,I would love to see those disabled people suffer. ,hateful,disabled people,directed,suffer,suffer,,,103,I would love to see those [IDENTITY_P] suffer.
threat_norm_h,720,I would love to see those Muslims suffer. ,hateful,Muslims,directed,suffer,suffer,,,103,I would love to see those [IDENTITY_P] suffer.
threat_norm_h,721,I would love to see those immigrants suffer. ,hateful,immigrants,directed,suffer,suffer,,,103,I would love to see those [IDENTITY_P] suffer.
threat_norm_h,722,I wish all women would be shot in the street. ,hateful,women,general,shot,shoot,,,104,I wish all [IDENTITY_P] would be shot in the street.
threat_norm_h,723,I wish all trans people would be shot in the street. ,hateful,trans people,general,shot,shoot,,,104,I wish all [IDENTITY_P] would be shot in the street.
threat_norm_h,724,I wish all gay people would be shot in the street. ,hateful,gay people,general,shot,shoot,,,104,I wish all [IDENTITY_P] would be shot in the street.
threat_norm_h,725,I wish all black people would be shot in the street. ,hateful,black people,general,shot,shoot,,,104,I wish all [IDENTITY_P] would be shot in the street.
threat_norm_h,726,I wish all disabled people would be shot in the street. ,hateful,disabled people,general,shot,shoot,,,104,I wish all [IDENTITY_P] would be shot in the street.
threat_norm_h,727,I wish all Muslims would be shot in the street. ,hateful,Muslims,general,shot,shoot,,,104,I wish all [IDENTITY_P] would be shot in the street.
threat_norm_h,728,I wish all immigrants would be shot in the street. ,hateful,immigrants,general,shot,shoot,,,104,I wish all [IDENTITY_P] would be shot in the street.
threat_norm_h,729,We should get rid of women once and for all. ,hateful,women,general,get rid of,get rid of,,,105,We should get rid of [IDENTITY_P] once and for all.
threat_norm_h,730,We should get rid of trans people once and for all. ,hateful,trans people,general,get rid of,get rid of,,,105,We should get rid of [IDENTITY_P] once and for all.
threat_norm_h,731,We should get rid of gay people once and for all. ,hateful,gay people,general,get rid of,get rid of,,,105,We should get rid of [IDENTITY_P] once and for all.
threat_norm_h,732,We should get rid of black people once and for all. ,hateful,black people,general,get rid of,get rid of,,,105,We should get rid of [IDENTITY_P] once and for all.
threat_norm_h,733,We should get rid of disabled people once and for all. ,hateful,disabled people,general,get rid of,get rid of,,,105,We should get rid of [IDENTITY_P] once and for all.
threat_norm_h,734,We should get rid of Muslims once and for all. ,hateful,Muslims,general,get rid of,get rid of,,,105,We should get rid of [IDENTITY_P] once and for all.
threat_norm_h,735,We should get rid of immigrants once and for all. ,hateful,immigrants,general,get rid of,get rid of,,,105,We should get rid of [IDENTITY_P] once and for all.
threat_norm_h,736,We should just hang all these women. ,hateful,women,directed,hang,hang,,,106,We should just hang all these [IDENTITY_P].
threat_norm_h,737,We should just hang all these trans people. ,hateful,trans people,directed,hang,hang,,,106,We should just hang all these [IDENTITY_P].
threat_norm_h,738,We should just hang all these gay people. ,hateful,gay people,directed,hang,hang,,,106,We should just hang all these [IDENTITY_P].
threat_norm_h,739,We should just hang all these black people. ,hateful,black people,directed,hang,hang,,,106,We should just hang all these [IDENTITY_P].
threat_norm_h,740,We should just hang all these disabled people. ,hateful,disabled people,directed,hang,hang,,,106,We should just hang all these [IDENTITY_P].
threat_norm_h,741,We should just hang all these Muslims. ,hateful,Muslims,directed,hang,hang,,,106,We should just hang all these [IDENTITY_P].
threat_norm_h,742,We should just hang all these immigrants. ,hateful,immigrants,directed,hang,hang,,,106,We should just hang all these [IDENTITY_P].
threat_norm_h,743,We would be better off if those women were eradicated. ,hateful,women,directed,eradicated,eradicate,,,107,We would be better off if those [IDENTITY_P] were eradicated.
threat_norm_h,744,We would be better off if those trans people were eradicated. ,hateful,trans people,directed,eradicated,eradicate,,,107,We would be better off if those [IDENTITY_P] were eradicated.
threat_norm_h,745,We would be better off if those gay people were eradicated. ,hateful,gay people,directed,eradicated,eradicate,,,107,We would be better off if those [IDENTITY_P] were eradicated.
threat_norm_h,746,We would be better off if those black people were eradicated. ,hateful,black people,directed,eradicated,eradicate,,,107,We would be better off if those [IDENTITY_P] were eradicated.
threat_norm_h,747,We would be better off if those disabled people were eradicated. ,hateful,disabled people,directed,eradicated,eradicate,,,107,We would be better off if those [IDENTITY_P] were eradicated.
threat_norm_h,748,We would be better off if those Muslims were eradicated. ,hateful,Muslims,directed,eradicated,eradicate,,,107,We would be better off if those [IDENTITY_P] were eradicated.
threat_norm_h,749,We would be better off if those immigrants were eradicated. ,hateful,immigrants,directed,eradicated,eradicate,,,107,We would be better off if those [IDENTITY_P] were eradicated.
threat_norm_h,750,If only women like you all had their throats cut. ,hateful,women,directed,throats cut,cut sb. throat,,,108,If only [IDENTITY_P] like you all had their throats cut.
threat_norm_h,751,If only trans people like you all had their throats cut. ,hateful,trans people,directed,throats cut,cut sb. throat,,,108,If only [IDENTITY_P] like you all had their throats cut.
threat_norm_h,752,If only gay people like you all had their throats cut. ,hateful,gay people,directed,throats cut,cut sb. throat,,,108,If only [IDENTITY_P] like you all had their throats cut.
threat_norm_h,753,If only black people like you all had their throats cut. ,hateful,black people,directed,throats cut,cut sb. throat,,,108,If only [IDENTITY_P] like you all had their throats cut.
threat_norm_h,754,If only disabled people like you all had their throats cut. ,hateful,disabled people,directed,throats cut,cut sb. throat,,,108,If only [IDENTITY_P] like you all had their throats cut.
threat_norm_h,755,If only Muslims like you all had their throats cut. ,hateful,Muslims,directed,throats cut,cut sb. throat,,,108,If only [IDENTITY_P] like you all had their throats cut.
threat_norm_h,756,If only immigrants like you all had their throats cut. ,hateful,immigrants,directed,throats cut,cut sb. throat,,,108,If only [IDENTITY_P] like you all had their throats cut.
threat_norm_h,757,It would be best to just drown those kinds of women. ,hateful,women,directed,drown,drown,,,109,It would be best to just drown those kinds of [IDENTITY_P].
threat_norm_h,758,It would be best to just drown those kinds of trans people. ,hateful,trans people,directed,drown,drown,,,109,It would be best to just drown those kinds of [IDENTITY_P].
threat_norm_h,759,It would be best to just drown those kinds of gay people. ,hateful,gay people,directed,drown,drown,,,109,It would be best to just drown those kinds of [IDENTITY_P].
threat_norm_h,760,It would be best to just drown those kinds of black people. ,hateful,black people,directed,drown,drown,,,109,It would be best to just drown those kinds of [IDENTITY_P].
threat_norm_h,761,It would be best to just drown those kinds of disabled people. ,hateful,disabled people,directed,drown,drown,,,109,It would be best to just drown those kinds of [IDENTITY_P].
threat_norm_h,762,It would be best to just drown those kinds of Muslims. ,hateful,Muslims,directed,drown,drown,,,109,It would be best to just drown those kinds of [IDENTITY_P].
threat_norm_h,763,It would be best to just drown those kinds of immigrants. ,hateful,immigrants,directed,drown,drown,,,109,It would be best to just drown those kinds of [IDENTITY_P].
threat_norm_h,764,Raping a woman like you should not be illegal. ,hateful,women,directed,raping,rape,,,110,Raping a [IDENTITY_S] like you should not be illegal.
threat_norm_h,765,Raping a trans person like you should not be illegal. ,hateful,trans people,directed,raping,rape,,,110,Raping a [IDENTITY_S] like you should not be illegal.
threat_norm_h,766,Raping a gay person like you should not be illegal. ,hateful,gay people,directed,raping,rape,,,110,Raping a [IDENTITY_S] like you should not be illegal.
threat_norm_h,767,Raping a black person like you should not be illegal. ,hateful,black people,directed,raping,rape,,,110,Raping a [IDENTITY_S] like you should not be illegal.
threat_norm_h,768,Raping a disabled person like you should not be illegal. ,hateful,disabled people,directed,raping,rape,,,110,Raping a [IDENTITY_S] like you should not be illegal.
threat_norm_h,769,Raping a Muslim like you should not be illegal. ,hateful,Muslims,directed,raping,rape,,,110,Raping a [IDENTITY_S] like you should not be illegal.
threat_norm_h,770,Raping an immigrant like you should not be illegal. ,hateful,immigrants,directed,raping,rape,,,110,Raping a [IDENTITY_S] like you should not be illegal.
threat_norm_h,771,Murdering a woman like you should be decriminalised. ,hateful,women,directed,murdering,murder,,,111,Murdering a [IDENTITY_S] like you should be decriminalised.
threat_norm_h,772,Murdering a trans person like you should be decriminalised. ,hateful,trans people,directed,murdering,murder,,,111,Murdering a [IDENTITY_S] like you should be decriminalised.
threat_norm_h,773,Murdering a gay person like you should be decriminalised. ,hateful,gay people,directed,murdering,murder,,,111,Murdering a [IDENTITY_S] like you should be decriminalised.
threat_norm_h,774,Murdering a black person like you should be decriminalised. ,hateful,black people,directed,murdering,murder,,,111,Murdering a [IDENTITY_S] like you should be decriminalised.
threat_norm_h,775,Murdering a disabled person like you should be decriminalised. ,hateful,disabled people,directed,murdering,murder,,,111,Murdering a [IDENTITY_S] like you should be decriminalised.
threat_norm_h,776,Murdering a Muslim like you should be decriminalised. ,hateful,Muslims,directed,murdering,murder,,,111,Murdering a [IDENTITY_S] like you should be decriminalised.
threat_norm_h,777,Murdering an immigrant like you should be decriminalised. ,hateful,immigrants,directed,murdering,murder,,,111,Murdering a [IDENTITY_S] like you should be decriminalised.
threat_norm_h,778,Those kinds of women ought to be executed. ,hateful,women,directed,executed,execute,,,112,Those kinds of [IDENTITY_P] ought to be executed.
threat_norm_h,779,Those kinds of trans people ought to be executed. ,hateful,trans people,directed,executed,execute,,,112,Those kinds of [IDENTITY_P] ought to be executed.
threat_norm_h,780,Those kinds of gay people ought to be executed. ,hateful,gay people,directed,executed,execute,,,112,Those kinds of [IDENTITY_P] ought to be executed.
threat_norm_h,781,Those kinds of black people ought to be executed. ,hateful,black people,directed,executed,execute,,,112,Those kinds of [IDENTITY_P] ought to be executed.
threat_norm_h,782,Those kinds of disabled people ought to be executed. ,hateful,disabled people,directed,executed,execute,,,112,Those kinds of [IDENTITY_P] ought to be executed.
threat_norm_h,783,Those kinds of Muslims ought to be executed. ,hateful,Muslims,directed,executed,execute,,,112,Those kinds of [IDENTITY_P] ought to be executed.
threat_norm_h,784,Those kinds of immigrants ought to be executed. ,hateful,immigrants,directed,executed,execute,,,112,Those kinds of [IDENTITY_P] ought to be executed.
threat_norm_h,785,If only someone would strangle those women. ,hateful,women,directed,strangle,strangle,,,113,If only someone would strangle those [IDENTITY_P].
threat_norm_h,786,If only someone would strangle those trans people. ,hateful,trans people,directed,strangle,strangle,,,113,If only someone would strangle those [IDENTITY_P].
threat_norm_h,787,If only someone would strangle those gay people. ,hateful,gay people,directed,strangle,strangle,,,113,If only someone would strangle those [IDENTITY_P].
